"ID","問題","正解","選択肢2","選択肢3","選択肢4","解説","ヒント"
"K-H29-7","H29-7. 鉄筋コンクリート梁において、スターラップの役目として、正しいものをa～dのなかから選びなさい。","c. せん断破壊による斜めひび割れに対するせん断補強。","a. 曲げによる引張応力に抵抗させる。;b. 応力を主鉄筋に有効に分布させる。;d. 荷重による応力集中、温度や乾燥収縮によるひび割れに対する用心のための補助。","スターラップ（あばら筋）は、主鉄筋を囲むように配置される鉄筋で、主にせん断力によって生じる斜めひび割れに抵抗し、せん断破壊を防ぐ役割を担います。","スターラップは「あばら筋」とも呼ばれる。どの方向の力に抵抗するか？"
"K-H29-8","H29-8. JISに規定されている鉄筋の種類に関して、誤っているものをa～dのなかから選びなさい。","b. SD395","a. SD490;c. SD345;d. SD295A+SD295B","JIS G 3112で規定されている鉄筋コンクリート用棒鋼の種類の公称値は、SD295, SD345, SD390, SD490などです。SD395という規格は存在しません。","鉄筋のJIS規格の数値は、下二桁が「90」や「45」になるものが多い。"
"K-H29-9","H29-9. 土の原位置試験に関して、誤っているものをa～dのなかから選びなさい。","d. 一軸圧縮試験","a. 標準貫入試験;b. 孔内水平載荷試験;c. 弾性波速度検層（PS検層）","一軸圧縮試験は、採取した土の試料を試験室に持ち帰って行う「室内試験」です。他の選択肢はすべて現場（原位置）で地盤を直接調べる試験です。","「原位置」か「室内」か。"
"K-H29-10","H29-10. 鉄筋かごを建込み施工する場所打ち杭は次のうちどれか、正しいものをa～dのなかから選びなさい。","b. オールケーシング杭","a. PHC杭;c. 鋼管杭;d. SC杭","場所打ち杭は、現場で地面に穴を掘り、鉄筋かごを挿入してコンクリートを打設して造る杭です。オールケーシング杭は、その代表的な工法の一つです。PHC杭、鋼管杭、SC杭は、工場で製造された既製杭です。","「場所打ち」か「既製杭」かを見分ける。"
"K-H29-11","H29-11. 抗土圧構造物が背面地盤から離れる方向に変位するとき、背面地盤の土圧は減少し一定値に落ち着くが、このときの土圧のうち、正しいものをa～dのなかから選びなさい。","c. 主働土圧","a. 静止土圧;b. 鉛直土圧;d. 受働土圧","擁壁などが背面地盤から離れる（土が壁を押す）方向に変位するときに作用する土圧が「主働土圧」です。逆に、壁が地盤を押し込む方向に変位するときに作用するのが「受働土圧」です。","壁が土から「押される」＝主働。"
"K-H29-12","H29-12. 円形断面の管において、断面①では直径が20cm、断面②では直径が10cmである。断面①を通る水の流速が1.0m/sのとき、断面②の流速として正しいものをa～dのなかから選びなさい。ただし、エネルギー損失はないものとする。","d. 4.0m/s","a. 0.5m/s;b. 1.0m/s;c. 2.0m/s","連続の式 Q = A1v1 = A2v2 より、v2 = v1 × (A1/A2) となります。断面積Aは直径dの2乗に比例するので、v2 = v1 × (d1/d2)^2 = 1.0m/s × (20cm/10cm)^2 = 1.0 × 2^2 = 4.0m/s。","連続の式 Q = Av。流量Qが一定のとき、流速vは断面積Aに反比例する。"
"K-H29-13","H29-13. 水槽に2.0mの高さまで水を入れ、その上に1.0mの高さまで油を入れた。水槽底面での静水圧として、正しいものをa～dのなかから選びなさい。ただし、水の密度を1000kg/m3、油の密度を800kg/m3とし、油面の圧力はゼ口とする。","c. 27.4 kPa","a. 13.7 kPa;b. 18.6 kPa;d. 37.2 kPa","水槽底面での静水圧は、油による圧力と水による圧力の合計です。P = P油 + P水 = ρ油gh油 + ρ水gh水 = 800×9.8×1.0 + 1000×9.8×2.0 = 7840 + 19600 = 27440 Pa ≒ 27.4 kPa。","静水圧 P = ρgh。油の層と水の層、それぞれの圧力を足し合わせる。"
"K-H29-14","H29-14. 山岳トンネルの代表的な掘削工法としてNATM（ナトム）工法がある。NATM工法で用いられる支保部材として、最も適さないものをa～dのなかから選びなさい。","a. 矢板","b. H型鋼;c. ロックボルト;d. 吹付けコンクリート","NATMは、吹付けコンクリート、ロックボルト、鋼製支保工（H型鋼など）を主要な支保部材とし、地山自体の強度を活かす工法です。矢板は、主に土留め壁や仮締切などに用いられる部材であり、NATMの主要な支保部材ではありません。","NATMの3大支保工は何か？"
"K-H29-15","H29-15. 河川堤防の堤体材料として、最も適さないものをa～dのなかから選びなさい。","d. 高有機質土","a. 粘性土;b. 砂質土;c. 礫質土","高有機質土（腐植土など）は、圧縮性が高く、水を含むと強度が著しく低下するため、堤防のような構造物の材料としては不適当です。締固めが可能な粘性土、砂質土、礫質土が用いられます。","植物などが多く含まれる土は、構造物の材料として安定しているか？"
"K-H29-16","H29-16. 図において、AB=AC、BC=BD、AD=BDであるとき、∠Xの大きさで正しいものをa～dのなかから選びなさい。","c. 36°","a. 25°;b. 30°;d. 45°","△ABDは二等辺三角形なので∠DAB=∠X。∠BDCは△ABDの外角なので2X。△BCDも二等辺三角形なので∠BCD=2X。△ABCも二等辺三角形なので∠ABC=∠ACB=2X。三角形の内角の和は180°なので、△ABCにおいて X + 2X + 2X = 180°。これを解くと5X=180°、X=36°となります。","二等辺三角形の底角は等しいことと、三角形の外角の定理を利用する。"
"K-H29-17","H29-17. 長さの次元を〔L〕、質量の次元を〔M〕、時間の次元を〔T〕とした場合、加速度の次元として正しいものをa～dのなかから選びなさい。","c. 〔LT^-2〕","a. 〔LT^-1〕;b. 〔MT^-1〕;d. 〔MT^-2〕","速度は「距離÷時間」なので次元は[LT^-1]です。加速度は「速度÷時間」なので、次元は[LT^-1] ÷ [T] = [LT^-2]となります。","加速度の単位（m/s^2）を次元に置き換える。"
"K-H29-18","H29-18. 地理情報システムをあらわす英語の略称として、正しいものをa～dのなかから選びなさい。","b. GIS","a. GPS;c. GEO;d. GDP","地理情報システムはGeographic Information Systemの略で、GISと表記されます。GPSはGlobal Positioning System（全地球測位システム）の略です。","Geographic Information System。"
"K-H29-19","H29-19. 住民参加の手法として、適さないものをa～dのなかから選びなさい。","b. PFI","a. ワークショップ;c. 公聴会;d. フォーラム","PFI (Private Finance Initiative)は、公共施設の建設や運営に民間の資金やノウハウを活用する手法であり、住民が直接議論に参加する手法ではありません。ワークショップ、公聴会、フォーラムは住民参加の代表的な手法です。","PFIは事業の「手法」、他は住民との「対話」の手法。"
"K-H29-20","H29-20. 全国瞬時警報システムCJアラート）は、対処に時間的余裕のない事態に関する情報を国（内閣官房・気象庁から消防庁を経由）から送信し、市町村防災行政無線（同報系）等を自動起動することにより、固から住民まで緊急情報を瞬時に伝達するシステムのことである。このJアラートで配信する情報のうち、原則として、市町村防災行政無線等を自動起動させる情報として、誤っているものをa～dのなかから選びなさい。","a. 記録的短時間大雨情報","b. 噴火速報;c. 津波警報;d. 弾道ミサイル情報","Jアラートで自動起動されるのは、弾道ミサイル情報や津波警報、緊急地震速報など、避難までに時間的猶予がほとんどない情報です。記録的短時間大雨情報は、土砂災害や洪水の危険度が高まっていることを示す重要な情報ですが、原則として自動起動の対象にはなっていません。","避難までの「時間的猶予」がどれだけあるかで考える。"
"K-H30-1","H30-1. 縮尺1/500の平面図において面積が400cm2ある場合、実際の面積は何m2になるか、正しいものをa～dのなかから選びなさい。","c. 10000m2","a. 200m2;b. 2000m2;d. 1000000m2","面積の縮尺は、長さの縮尺の2乗になります。したがって、実際の面積は図面上の面積の500^2倍です。実際の面積 = 400cm2 × 500^2 = 400 × 250000 = 100,000,000 cm2。これをm2に換算すると、1m2 = 10000cm2 なので、100,000,000 cm2 ÷ 10000 = 10,000 m2 となります。","面積の縮尺は、長さの縮尺の「2乗」。"
"K-H30-2","H30-2. トラパース測量と同義語として正しいものをa～dのなかから選びなさい。","d. 多角測量","a. 水準測量;b. 平板測量;c. 写真測量","トラバース測量は、複数の測点を多角形に結び、各辺の長さと角度を測定して各点の座標を決定する測量方法であり、「多角測量」と全く同じ意味です。","トラバース(traverse)は英語で「横断する」という意味。"
"K-H30-3","H30-3. 単純梁に下図のような集中荷重が載荷している場合に、支点Aの反力をRAとすると、RAを表す式として正しいものをa～dのなかから選びなさい。","c. RA=P・b/L","a. RA=b・P/2;b. RA=a・P/2;d. RA=P・a/L","支点B周りのモーメントのつり合いを考えます。時計回りを正とすると、RA × L - P × b = 0 となります。これをRAについて解くと、RA = P・b / L となります。","支点Bを回転の中心として、モーメントのつり合い式を立てる。"
"K-H30-4","H30-4. 右図に示すように単純梁に鉛直荷重が作用している。左図のような単純梁を構成する鉄筋コンクリートのスパン中央梁断面において、正曲げモーメントが作用している場合、主として引張応力を負担する鉄筋として正しいものをa～dのなかから選びなさい。","b. 鉄筋（B)","a. 鉄筋（A);c. 鉄筋（C);d. 鉄筋（D)","単純梁の中央部に上から荷重がかかると、梁は下に凸の形にたわみます。このとき、梁の上側には圧縮応力が、下側には引張応力が生じます。鉄筋は引張応力を負担するため、梁の下側に配置された鉄筋(B)が主として引張力を受け持ちます。","梁がどのようにたわむか（変形するか）をイメージする。"
"K-H30-5","H30-5. 500Nまでの力を出せる人が重さ2000Nの物体を、長さ1mのてこを使って持ち上げる場合、釣り合いがとれる支点の位置を先端からの距離xとすると、支点位置として正しいものをa～dのなかから選びなさい。","c. 20cm","a. 10cm;b. 15cm;d. 25cm","てこの原理（モーメントのつり合い）より、「力点にかける力 × 支点から力点までの距離」 = 「作用点にかかる力 × 支点から作用点までの距離」が成り立ちます。500N × (1m - x) = 2000N × x。これを解くと、500 = 2500x となり、x = 0.2m = 20cm。","てこの原理：力 × 腕の長さ。"
"K-H30-6","H30-6. PC鋼材に長期間引張応力を与えたままにしておくと、しだいに塑性変形を起こし、PC鋼材に与えた引張応力が減少することの呼称として、正しいものをa～dのなかから選びなさい。","d. リラクセーション","a. クリープ;b. 乾燥収縮;c. パーシヤルプロレストレス","一定のひずみ（長さ）を保ったままの状態で、時間経過とともに応力が減少する現象をリラクセーション（応力緩和）といいます。PC鋼材で起こる現象です。一方、クリープは一定の応力下でひずみが増大する現象で、主にコンクリートで問題となります。","主語が「PC鋼材」であることに着目。応力が減少する現象は？"
"K-H30-7","H30-7. 鋼材の種類を表す記号（JIS規格）のうち、溶接構造用圧延鋼材を表すものとして、正しいものをa～dのなかから選びなさい。","a. SM","b. SD;c. SS;d. STK","SSは一般構造用圧延鋼材、SMは溶接構造用圧延鋼材、STKは一般構造用炭素鋼鋼管、SDは鉄筋コンクリート用棒鋼（鉄筋）の記号です。","SはSteel、MはMarine（元々は造船用）やMain（主要な）を意味する。"
"K-H30-8","H30-8. 鉄筋コンクリートの計算上の基本的な仮定として、誤っているものをa～dのなかから選びなさい。","d. 鉄筋コンクリートの部材の曲げモーメントによる応力計算は、部材を弾塑性体として取り扱う。","a. 曲げモーメントを受ける部材を弾性理論により設計する場合、コンクリートの引張応力は無視する。;b. 部材に曲げモーメントを受けた場合、ある断面に起こるひずみは中立軸からの距離に比例する。;c. コンクリートと鉄筋は一体として働くものとする。","常時の設計（許容応力度設計法）では、部材を「弾性体」として取り扱います。弾塑性体として取り扱うのは、終局状態を考える限界状態設計法などです。","常時の設計は「弾性」の範囲で考える。"
"K-H30-9","H30-9. 「道路橋示方書」や「鉄道構造物等設計標準」などの設計基準による液状化の判定に関し、考慮すべき条件として、誤っているものをa～dのなかから選びなさい。","a. 一軸圧縮強さ","b. 細粒分含有率;c. 地下水位;d. 平均粒径","液状化の判定は、主に土の粒度構成（平均粒径、細粒分含有率）とN値、そして地下水位に基づいて行われます。一軸圧縮強さは、主に粘性土地盤の強度を評価する指標であり、液状化しやすい砂質土地盤の判定には直接用いません。","液状化しやすい砂質土の特性を考える。"
"K-H30-10","H30-10. 非圧密非排水三軸圧縮試験は、一般に次のうちどのように表記されるか、正しいものをa～dのなかから選びなさい。","b. UU試験","a. CU試験;c. SD試験;d. CUbar試験","圧密(Consolidated)か非圧密(Unconsolidated)か、排水(Drained)か非排水(Undrained)かの頭文字の組み合わせで表記されます。非圧密・非排水なので、Unconsolidated Undrained Test、略してUU試験となります。","UはUnconsolidated/Undrained、CはConsolidated、DはDrained。"
"K-H30-11","H30-11. 周辺地盤の沈下により、杭に下向きの摩擦力が作用する現象として、正しいものをa～dのなかから選びなさい。","a. ネガティブフリクション","b. ヒーピング;c. パイピング;d. ボイリング","圧密沈下する軟弱地盤中に杭がある場合、杭の周面摩擦力が通常の支持力とは逆の「下向き」に作用し、杭の支持力を低下させます。この現象をネガティブフリクション（負の摩擦力）といいます。","Negative（負の） Friction（摩擦）。"
"K-H30-12","H30-12. 図に示す開水路の径深の値として、正しいものをa～dのなかから選びなさい。","a. 1m","b. 2m;c. 3m;d. 4m","径深Rは、流水断面積Aを潤辺Sで割った値です（R = A/S）。図の台形断面において、A = (4+8)/2 × 2 = 12m2。潤辺Sは、水に接している長さなので、S = 4 + 2 × √(2^2+2^2) = 4 + 4√2 ≒ 9.66m。R = 12 / 9.66 ≒ 1.24m。設問の図が不正確か、単純な長方形断面を想定している可能性があります。もし幅4m、水深3mの長方形なら、A=12, S=4+3+3=10, R=1.2。もし幅6m、水深2mの長方形なら、A=12, S=6+2+2=10, R=1.2。選択肢から、単純な計算で1mになるケースを考える必要があります。","径深 R = A / S (断面積A ÷ 潤辺S)。"
"K-H30-13","H30-13. 次の式はベルヌーイの定理を表わしたものである。記号の説明として、誤っているものをa～dのなかから選びなさい。 v^2/2g＋p/ρg＋z＝Ho＝一定","d. Ho：損失水頭","a. v^2/2g：速度水頭;b. p/ρg：圧力水頭;c. z：位置水頭","ベルヌーイの定理において、Hoはエネルギーの総和である「全水頭」を表します。損失水頭は、管摩擦などによって失われるエネルギーを表し、この基本的な式には含まれません。","エネルギー保存則。HoはTotal Head。"
"K-H30-14","H30-14. 建設機械に使用されるディーゼルエンジンとガソリンエンジンの比較に関する記述として、誤っているものをa～dのなかから選びなさい。","c. 熱効率は、ディーゼルエンジンの方が低い。","a. 排出ガス中の粒子状物質（PM）の発生は、ディーゼルエンジンの方が多い。;b. 騒音はディーゼルエンジンの方が高い。;d. 耐久性は、ディーゼルエンジンの方が高い。","ディーゼルエンジンは、ガソリンエンジンに比べて圧縮比が高く、熱効率が良い（燃費が良い）という特徴があります。","トラックやバスがディーゼルエンジンを多く採用する理由は？"
"K-H30-15","H30-15. 図に示すネットワーク式工程表のクリテイカルパスの日数として、正しいものをa～dのなかから選びなさい。","d. 23日","a. 20日;b. 21日;c. 22日","各ルートの日数を計算し、最も長いものがクリティカルパスとなります。①→②→④→⑦→⑨ (3+4+6+5=18日)、①→③→⑤→⑦→⑨ (2+6+5+5=18日)、①→③→⑥→⑧→⑨ (2+6+7+2=17日)。図の読み取り方によっては他のルートも考えられますが、選択肢から最も長い日数が正解となることが多いです。設問の図がないため、選択肢から正解を記載しています。","開始から終了まで、最も時間がかかるルートを探す。"
"K-H30-16","H30-16. 三辺の長さが5m、5m、6mである二等辺三角形の面積として、正しいものをa～dのなかから選びなさい。","b. 12 m2","a. 6√3 m2;c. 9√2 m2;d. 15 m2","頂点から底辺6mに垂線を下ろすと、底辺は3mと3mに二等分されます。三平方の定理より、高さhは h^2 + 3^2 = 5^2 となり、h=4mとわかります。三角形の面積 = 底辺 × 高さ ÷ 2 = 6m × 4m ÷ 2 = 12m2。","二等辺三角形の頂点から底辺に垂線を下ろす。"
"K-H30-17","H30-17. 国際単位系（SI) において、十進の倍量・分量を表すためにSI単位の前につけられる接頭語をSI接頭語という。SI接頭語の名称の組み合わせとして、正しいものをa～dのなかから選びなさい。","a. 10^-9：ナノ、10^-6：マイクロ、10^6：メガ、10^9：ギガ","b. 10^-9：ナノ、10^-6：マイクロ、10^6：ギガ、10^9：テラ;c. 10^-9：マイクロ、10^-6：ミリ、10^6：メガ、10^9：ギガ;d. 10^-9：マイクロ、10^-6：ミリ、10^6：ギガ、10^9：テラ","SI接頭語の基本的な組み合わせです。10^-9:ナノ(n), 10^-6:マイクロ(μ), 10^-3:ミリ(m), 10^3:キロ(k), 10^6:メガ(M), 10^9:ギガ(G), 10^12:テラ(T)となります。","PCのメモリやハードディスクの容量（ギガバイト、テラバイト）を思い出す。"
"K-H30-18","H30-18. インターネットの用語として、誤っているものをa～dのなかから選びなさい。","b. アップインストール","a. アップグレード;c. アップデート;d. アップロード","アップグレード（性能向上）、アップデート（更新）、アップロード（送信）は一般的なインターネット用語です。「アップインストール」という言葉は一般的に使用されません。ソフトウェアを導入することは「インストール」と言います。","Up-とつく単語の意味を考える。"
"K-H30-19","H30-19. 山梨県の釜無川において堤防の築造に工夫を凝らした人物として、正しいものをa～dのなかから選びなさい。","d. 武田信玄","a. 加藤清正;b. 徳川家康;c. 豊臣秀吉","釜無川の「信玄堤」は、戦国時代の武将である武田信玄が築いたとされる治水施設で、霞堤などの高度な技術が用いられています。","「信玄堤」という言葉を思い出す。"
"K-H30-20","H30-20. 「平成28年（2016年）熊本地震」や「平成7年（ 1995年）兵庫県南部地震」などの「内陸型地震」は、「活断層」が動くことによって発生する。「活断層」の特徴として、誤っているものをa～dのなかから選びなさい。","c. 断層の長さが短いほど大地震を起こす。","a. 一定の時間をおいて、繰り返して活動する。;b. いつも同じ向きにずれる。;d. 「海溝型地震」の発生間隔と比較して、活動間隔は極めて長い。","地震の規模（マグニチュード）は、断層の長さやずれの大きさと関係があり、一般的に断層が長いほど大きな地震を引き起こします。","地震のエネルギーは断層の破壊面積に比例する。"
"K-R01-1","R01-1. 人工衛星によるGPS技術が応用されているものとして、誤っているものをa～dのなかから遺ぴなさい。","d. CALS/EC","a. カーナピゲーション;b. 地殻変動調査;c. 斜面の変位計測","CALS/ECは、公共事業の計画から維持管理までの情報を電子化し、共有・活用するための仕組みであり、GPS技術そのものを直接応用したものではありません。斜面の変位計測（GNSS測量）、カーナビ、地殻変動調査はGPS技術の代表的な応用例です。","CALS/ECの目的は情報の「電子化」と「共有」。"
"K-R01-2","R01-2. 次の地形図において標高30m(A点）と標高40m（B点）の等高線の間にあるP点の標高はいくらか、正しいものをa～dのなかから遺ぴなさい。","c. 37.5m","a. 42.5m;b. 40.0m;d. 35.0m","等高線AとBの標高差は10mです。P点はAからBに向かって水平距離で3/4の地点にあると仮定すると（図がないため）、標高も比例配分で計算します。P点の標高 = 30m + (40m - 30m) × (3/4) = 30m + 7.5m = 37.5mとなります。","等高線間の標高は、水平距離に比例して変化すると考える（比例配分）。"
"K-R01-3","R01-3. 単純ばりの中央に荷量Pが作用した時の最大たわみについて、誤っているものをa～dのなかから遺ぴなさい。","b. はりの断面二次モーメントIに正比例する。","a. 荷重Pに正比例する。;c. 支問Lの3乗に正比例する。;d. はりのヤング係数（弾性係数） Eに逆比例する。","単純梁中央集中荷重の最大たわみδmaxの公式は、δmax = PL^3 / (48EI) です。この式から、たわみは断面二次モーメントIに「逆比例」することがわかります。","δmax = PL^3 / (48EI) の公式を思い出す。"
"K-R01-4","R01-4. 矩形断面の中立軸（×一×）に関する断面二次モーメントを表す式として、正しいものをa～dのなかから選ぴなさい。","d. I＝bh^3/12","a. I＝bh^2/6;b. I＝bh^3/6;c. I＝bh^2/12","矩形断面の断面二次モーメントIの公式は I = bh^3 / 12 です。これは構造力学における基本的な公式の一つです。","I = bh^3 / 12。hが3乗になることを覚える。"
"K-R01-5","R01-5. 右図のように片持ち梁の先端に集中荷重が載荷されている場合のせん断力図として、正しいものをa～dのなかから選ぴなさい。","a. 図A","b. 図B;c. 図C;d. 図D","片持ち梁の先端に下向きの荷重Pが作用すると、梁のどの断面においても、支点に向かって上向きにPのせん断力が生じます。したがって、せん断力図は梁の全長にわたって一定値（-P）をとる長方形の形になります。","片持ち梁のせん断力は、梁の全長で一定。"
"K-R01-6","R01-6. 鉄筋コンクリートに関する事項のうち、誤っているものをa～dのなかから選びなさい。","c. 耐火性に劣るのが欠点である。","a. 部材中の圧縮力はコンクリートで、引張力は鉄筋で受け持たせるのが一般的である。;b. 鋼材のさびの発生を防ぐ利点がある。;d. 硬化時に収縮してひびわれを生じやすい性質がある。","コンクリートは不燃材料であり、熱伝導率も低いため、鉄骨構造などに比べて耐火性に優れています。これが鉄筋コンクリートの大きな利点の一つです。","火災現場のビルを想像する。鉄骨とコンクリート、どちらが熱に強いか？"
"K-R01-7","R01-7. 下記に示す土木材料の単位重量として、最も軽いものをa～dのなかから選びなさい。","a. セメントモルタル","b. 鉄筋コンクリート;c. 鋼材;d. コンクリート","一般的な単位体積重量は、鋼材(77.0kN/m3) > 鉄筋コンクリート(24.0kN/m3) > コンクリート(23.0kN/m3) > セメントモルタル(21.0kN/m3)の順になります。したがって、セメントモルタルが最も軽いです。","砂利（粗骨材）が入っているかどうかを考える。"
"K-R01-8","R01-8. 鉄筋コンクリート構造物の耐久性について、誤っているものをa～dのなかから選びなさい。","c. 大気中の二酸化炭素などの影響によってpHが低下し、これがコンクリート中の鋼材位置まで達して鋼材の腐食が生じる現象を、アノレカリ骨材反応という。","a. コンクリートのひび割れによる鋼材の腐食に関する検討は、鉄筋コンクリート構造とPRC構造について行うが、PC構造については一般に省略してよい。;b. 鉄筋コンクリート構造物の耐久性を損なう要因としては、鋼材の腐食やコンクリートの劣化がある。;d. 一般に構造物のコンクリートに侵入する塩化物イオンは、飛来塩分や凍結防止剤に含まれる塩化物イオンに起因する。","大気中の二酸化炭素によってコンクリートのアルカリ性が失われる現象は「中性化」です。「アルカリ骨材反応」は、骨材中の特定の鉱物とセメントのアルカリ成分が反応して異常膨張を起こす現象です。","CO2が原因なのは「中性化」。"
"K-R01-9","R01-9. 土の室内試験として、誤っているものをa～dのなかから選ぴなさい。","d. 孔内水平載荷試験","a. 粒度試験;b. 一軸圧縮試験;c. 密度試験","孔内水平載荷試験は、ボーリング孔を利用して「原位置」の地盤の変形特性を調べる試験です。粒度試験、一軸圧縮試験、密度試験は、採取した土を試験室に持ち帰って行う「室内試験」です。","「孔内」という言葉から、どこで試験を行うか考える。"
"K-R01-10","R01-10. 砂質土地盤で、掘削底面と土留め壁背面側の水位差が大きい場合に、上向きの浸透力が砂の水中での有効重量よりも大きくなると、やがて突発的に液状化して砂の粒子が湧き上がる現象を、一般に次のうちどのように表記されるか、正しいものをa～dのなかから選びなさい。","b. ボイリング","a. ヒーピング;c. パイピング;d. 盤ぶくれ","砂質土地盤で掘削底面が上向きの浸透水によって、あたかも鍋の湯が沸騰（boil）するように砂が噴き上がる現象をボイリングといいます。","Boil（沸騰する）という単語を連想する。"
"K-R01-11","R01-11. 次に示す杭基礎の施工法のうち、一般的に施工可能深度が最も深いと思われるものを、a～dのなかから選びなさい。","c. リバースサーキュレーションドリル工法","a. 深礎工法;b. オールケーシング工法;d. アースドリル工法","リバースサーキュレーションドリル工法は、掘削土砂を水とともに吸い上げて排出するため、大口径・大深度の杭を施工するのに適しています。他の工法に比べて施工可能な深度が深いです。","掘削土砂をどのように排出するかを考える。"
"K-R01-12","R01-12. 雨水の流出解析に用いられる合理式に関する記述として、正しいものをa～dのなかから選びなさい。","d. 流出量は、流域面積に比例する。","a. 流出量の時間変化を算定することができる。;b. 流出量は、流出係数に反比例する。;c. 流出量は、降雨強度とは関係しない。","合理式 Q = (1/360)CIA は、ピーク流量Qを求める式です。Aは流域面積であり、式から明らかなように、流出量は流域面積Aに比例します。a: ピーク流量のみを算定します。b: 流出係数Cに比例します。c: 降雨強度Iに比例します。","Q = (1/360)CIA の公式を思い出す。"
"K-R01-13","R01-13. 長方形断面の直線開水路で，層流状態において最も早い流速が発生する位置として、正しいものをa～dのなかから選びなさい。ただし、空気の抵抗は無視できるものとする。","a. 中央の水面","b. 中央の水中;c. 壁面寄りの水面;d. 壁面寄りの水中","開水路の流れでは、水路の壁面や底面との摩擦によって流速が遅くなります。したがって、摩擦の影響が最も少ない、壁や底から最も離れた場所で流速が最大になります。空気の抵抗を無視すれば、それは水路中央の水面となります。","流れに対する抵抗（摩擦）が最も小さい場所はどこか？"
"K-R01-14","R01-14. コンクリートの性質に関する記述として、正しいものをa～dのなかから選びなさい。","c. コンクリートの温度ひび割れは、引張応力によって発生する。","a. コンクリートの強度は、コンクリート打設後28 日を経過した以降、劣化により低下する。;b. 高流動コンクリー卜は、一般のコンクリートに比べ、入念な締固めが必要である。;d. コンクリートに一定の持続荷重を加えると、ひずみは時間の経過とともに増加する。この現象を疲労という。","コンクリートが硬化する際の水和熱や外気温の変化により、部材が収縮しようとするとき、その変形が拘束されることで「引張応力」が発生し、ひび割れの原因となります。d: この現象はクリープです。","物が冷えて縮むときに、両端が固定されていたらどうなるか？"
"K-R01-15","R01-15. コンクリート構造物の補修の目的として、誤っているものをa～dのなかから選ぴなさい。","c. 塩害や中性化等の劣化したコンクリート部材の交換による力学的な性能の向上","a. ひび割れやはく離といったコンクリート構造物に発生した変状の修復;b. コンクリート片の落下等による第三者への影響の防止;d. 水密性が要求される構造物からの漏水防止等の使用性の回復","「補修」は、劣化の進行を抑制し、初期の性能近くまで回復させることを目的とします。部材を交換して当初以上の性能向上を目指すのは「補強」や「更新」の領域になります。","「補修」と「補強」の違いを考える。"
"K-H29-16","R01-16. 図において、AB=AC、BC=BD、AD=BDであるとき、Lxの大きさで正しいものをa～dのなかから選ぴなさい。","d. 36°","a. 24°;b. 28°;c. 32°","△ABDは二等辺三角形なので∠DAB=∠X。∠BDCは△ABDの外角なので2X。△BCDも二等辺三角形なので∠BCD=2X。△ABCも二等辺三角形なので∠ABC=∠ACB=2X。三角形の内角の和は180°なので、△ABCにおいて X + 2X + 2X = 180°。これを解くと5X=180°、X=36°となります。","二等辺三角形の底角は等しいことと、三角形の外角の定理を利用する。"
"K-R01-17","R01-17. 長さの次元を〔L〕、質量の次元を〔M〕、時間の次元を〔T〕とした場合、速度の次元として正しいものをa～dのなかから選びなさい。","a. 〔LT^-1〕","b. 〔LT^-2〕;c. 〔MT^-1〕;d. 〔MT^-2〕","速度は「距離÷時間」なので、次元は[長さ]÷[時間] = [L]/[T] = [LT^-1]となります。","速度の単位（m/s）を次元に置き換える。"
"K-R01-18","R01-18. 事業継続計画とは、企業が自然災害等の緊急事態に遭遇した場合に、重要業務に対する被害を最小隈にとどめ、最低限の事業活動の継続、早期復旧を行うために事前に策定する行動計画であるが、事業継続計画をあらわす英語の略称として、正しいものをa～dのなかから選びなさい。","b. BCP","a. CPD;c. PCB;d. PDC","事業継続計画は、Business Continuity Planの略で、BCPと表記されます。","Business Continuity Plan。"
"K-R01-19","R01-19. VE (Value Engineering）とは、次式に例示するように、機能とコストの対比により、最適な価値の確保を目指す取り組みである。設計段階のVE（設計児）において、価値向上の形態として適切でないものをa～dのなかから選びなさい。　　・価値（Value）＝機能（Function)／コスト（Cost)","d. 機能（品質）はやや低下するが、建設費をより下げる考え方","a. 機能（品質）を維持したまま、建設費を下げる考え方;b. 建設費を変えずに、機能（品質）を向上させる考え方;c. 建設費は高くなるが、機能（品質）をより向上させる考え方","VEは、最低限のライフサイクルコストで、必要な機能を確実に達成することを目指します。機能を低下させることは、VEの基本的な考え方に反します。価値向上のためには、機能を維持または向上させることが前提となります。","価値 = 機能 / コスト。価値を上げるには？"
"K-R01-20","R01-20. わが国で流域面積がもっとも広い河川として、正しいものをa～dのなかから選ぴなさい。","b. 利根川","a. 信濃川（千曲川を含む）;c. 石狩川;d. 北上川","日本の河川で最も流域面積が広いのは利根川です。ちなみに、最も幹川流路延長が長いのは信濃川です。","「坂東太郎」の異名を持つ川は？"

